"order_id","segment_start_time","segment_end_time","actual_duration","driver_id","sector_id","product_id","quantity","weight"
"1155","17/2/2024 05:32:11","17/2/2024 05:33:23","72","1","3","30","1","818"
"1155","17/2/2024 05:32:11","17/2/2024 05:33:23","72","1","3","35","1","1454"
"1155","17/2/2024 05:32:11","17/2/2024 05:33:23","72","1","3","42","1","1976"
"1155","17/2/2024 05:32:11","17/2/2024 05:33:23","72","1","3","78","2","257"
"1155","17/2/2024 05:32:11","17/2/2024 05:33:23","72","1","3","98","3","1184"
"511","16/2/2024 04:25:31","16/2/2024 04:29:33","242","3","2","40","1","641"
"511","16/2/2024 04:25:31","16/2/2024 04:29:33","242","3","2","78","3","257"
"511","16/2/2024 04:25:31","16/2/2024 04:29:33","242","3","2","95","3","1491"
"2216","22/2/2024 18:04:22","22/2/2024 18:06:08","106","2","2","16","2","750"
"2216","22/2/2024 18:04:22","22/2/2024 18:06:08","106","2","2","64","1","1956"
"2216","22/2/2024 18:04:22","22/2/2024 18:06:08","106","2","2","72","2","1089"
"1457","25/2/2024 21:50:16","25/2/2024 21:58:04","468","4","1","2","1","833"
"1457","25/2/2024 21:50:16","25/2/2024 21:58:04","468","4","1","10","3","860"
"1457","25/2/2024 21:50:16","25/2/2024 21:58:04","468","4","1","16","3","750"
"1457","25/2/2024 21:50:16","25/2/2024 21:58:04","468","4","1","23","1","546"
"1457","25/2/2024 21:50:16","25/2/2024 21:58:04","468","4","1","29","2","906"
"1655","27/2/2024 15:04:25","27/2/2024 15:07:00","155","3","1","20","3","1974"
"1580","21/2/2024 08:17:16","21/2/2024 08:12:51","-265","4","2","56","2","318"
"1580","21/2/2024 08:17:16","21/2/2024 08:12:51","-265","4","2","63","2","903"
"1580","21/2/2024 08:17:16","21/2/2024 08:12:51","-265","4","2","91","2","1428"
"1580","21/2/2024 08:17:16","21/2/2024 08:12:51","-265","4","2","94","1","1168"
"1767","17/2/2024 14:24:00","17/2/2024 14:26:25","145","4","3","64","2","1956"
"1767","17/2/2024 14:24:00","17/2/2024 14:26:25","145","4","3","91","1","1428"
"68","1/2/2024 21:07:39","1/2/2024 21:10:22","163","2","1","7","2","1949"
"68","1/2/2024 21:07:39","1/2/2024 21:10:22","163","2","1","9","1","237"
"68","1/2/2024 21:07:39","1/2/2024 21:10:22","163","2","1","27","1","296"
"68","1/2/2024 21:07:39","1/2/2024 21:10:22","163","2","1","79","3","1599"
"2048","22/2/2024 19:18:46","22/2/2024 19:22:43","237","3","1","12","3","1447"
"2048","22/2/2024 19:18:46","22/2/2024 19:22:43","237","3","1","39","2","1743"
"2048","22/2/2024 19:18:46","22/2/2024 19:22:43","237","3","1","62","1","429"
"778","4/2/2024 15:42:28","4/2/2024 15:46:19","231","3","2","18","3","1997"
"778","4/2/2024 15:42:28","4/2/2024 15:46:19","231","3","2","52","2","1306"
"778","4/2/2024 15:42:28","4/2/2024 15:46:19","231","3","2","58","1","1220"
"778","4/2/2024 15:42:28","4/2/2024 15:46:19","231","3","2","67","1","628"
"778","4/2/2024 15:42:28","4/2/2024 15:46:19","231","3","2","95","3","1491"
"565","26/2/2024 19:25:22","26/2/2024 19:27:31","129","2","3","31","3","1044"
"565","26/2/2024 19:25:22","26/2/2024 19:27:31","129","2","3","44","3","1490"
"565","26/2/2024 19:25:22","26/2/2024 19:27:31","129","2","3","92","2","245"
"1403","10/2/2024 06:14:07","10/2/2024 06:23:12","545","4","1","8","3","1497"
"1403","10/2/2024 06:14:07","10/2/2024 06:23:12","545","4","1","30","3","818"
"1403","10/2/2024 06:14:07","10/2/2024 06:23:12","545","4","1","36","2","273"
"1403","10/2/2024 06:14:07","10/2/2024 06:23:12","545","4","1","67","1","628"
"697","17/2/2024 14:26:20","17/2/2024 14:28:40","140","2","1","51","2","300"
"697","17/2/2024 14:26:20","17/2/2024 14:28:40","140","2","1","99","3","1557"
"190","11/2/2024 14:51:20","11/2/2024 14:52:59","99","1","1","2","2","833"
"190","11/2/2024 14:51:20","11/2/2024 14:52:59","99","1","1","16","2","750"
"190","11/2/2024 14:51:20","11/2/2024 14:52:59","99","1","1","52","2","1306"
"190","11/2/2024 14:51:20","11/2/2024 14:52:59","99","1","1","56","2","318"
"1502","9/2/2024 19:39:44","9/2/2024 19:43:22","218","3","3","2","1","833"
"1502","9/2/2024 19:39:44","9/2/2024 19:43:22","218","3","3","41","1","1990"
"1502","9/2/2024 19:39:44","9/2/2024 19:43:22","218","3","3","44","3","1490"
"1502","9/2/2024 19:39:44","9/2/2024 19:43:22","218","3","3","57","3","1753"
"1502","9/2/2024 19:39:44","9/2/2024 19:43:22","218","3","3","62","2","429"
"1738","26/2/2024 07:56:25","26/2/2024 07:58:52","147","2","3","25","1","1963"
"1738","26/2/2024 07:56:25","26/2/2024 07:58:52","147","2","3","27","1","296"
"1738","26/2/2024 07:56:25","26/2/2024 07:58:52","147","2","3","43","1","923"
"1738","26/2/2024 07:56:25","26/2/2024 07:58:52","147","2","3","74","3","1184"
"1738","26/2/2024 07:56:25","26/2/2024 07:58:52","147","2","3","85","1","1493"
"2204","12/2/2024 04:46:54","12/2/2024 04:48:55","121","1","1","48","3","256"
"2204","12/2/2024 04:46:54","12/2/2024 04:48:55","121","1","1","60","2","462"
"2204","12/2/2024 04:46:54","12/2/2024 04:48:55","121","1","1","67","1","628"
"2204","12/2/2024 04:46:54","12/2/2024 04:48:55","121","1","1","93","2","1076"
"760","2/2/2024 08:41:47","2/2/2024 08:42:55","68","1","3","19","3","627"
"760","2/2/2024 08:41:47","2/2/2024 08:42:55","68","1","3","62","3","429"
"760","2/2/2024 08:41:47","2/2/2024 08:42:55","68","1","3","77","2","968"
"1926","6/2/2024 02:30:50","6/2/2024 02:34:41","231","4","2","51","2","300"
"1926","6/2/2024 02:30:50","6/2/2024 02:34:41","231","4","2","60","1","462"
"1926","6/2/2024 02:30:50","6/2/2024 02:34:41","231","4","2","70","1","1066"
"96","18/2/2024 04:08:49","18/2/2024 04:11:14","145","2","2","55","3","1734"
"96","18/2/2024 04:08:49","18/2/2024 04:11:14","145","2","2","91","3","1428"
"96","18/2/2024 04:08:49","18/2/2024 04:11:14","145","2","2","95","2","1491"
"147","4/2/2024 02:01:53","4/2/2024 02:03:19","86","2","2","42","2","1976"
"1710","6/2/2024 19:55:39","6/2/2024 19:56:39","60","1","3","43","3","923"
"1710","6/2/2024 19:55:39","6/2/2024 19:56:39","60","1","3","77","3","968"
"1710","6/2/2024 19:55:39","6/2/2024 19:56:39","60","1","3","88","1","1223"
"1281","9/2/2024 15:37:20","9/2/2024 15:38:14","54","1","3","43","1","923"
"1281","9/2/2024 15:37:20","9/2/2024 15:38:14","54","1","3","44","3","1490"
"1281","9/2/2024 15:37:20","9/2/2024 15:38:14","54","1","3","78","3","257"
"1735","11/2/2024 03:57:42","11/2/2024 04:02:04","262","4","3","3","3","1120"
"1735","11/2/2024 03:57:42","11/2/2024 04:02:04","262","4","3","12","2","1447"
"2013","3/2/2024 21:03:40","3/2/2024 21:06:37","177","4","1","55","2","1734"
"81","19/2/2024 20:54:51","19/2/2024 20:58:23","212","4","3","10","2","860"
"81","19/2/2024 20:54:51","19/2/2024 20:58:23","212","4","3","20","1","1974"
"81","19/2/2024 20:54:51","19/2/2024 20:58:23","212","4","3","37","1","1218"
"81","19/2/2024 20:54:51","19/2/2024 20:58:23","212","4","3","54","1","140"
"81","19/2/2024 20:54:51","19/2/2024 20:58:23","212","4","3","66","2","703"
"1754","19/2/2024 20:00:05","19/2/2024 20:05:04","299","4","2","31","3","1044"
"1754","19/2/2024 20:00:05","19/2/2024 20:05:04","299","4","2","61","3","943"
"1754","19/2/2024 20:00:05","19/2/2024 20:05:04","299","4","2","66","2","703"
"1754","19/2/2024 20:00:05","19/2/2024 20:05:04","299","4","2","83","1","851"
"1754","19/2/2024 20:00:05","19/2/2024 20:05:04","299","4","2","91","2","1428"
"768","17/2/2024 21:20:35","17/2/2024 21:22:23","108","3","2","82","3","1776"
"585","13/2/2024 02:40:50","13/2/2024 02:46:32","342","4","1","33","3","1526"
"65","18/2/2024 20:26:22","18/2/2024 20:29:40","198","3","3","4","2","610"
"65","18/2/2024 20:26:22","18/2/2024 20:29:40","198","3","3","7","3","1949"
"65","18/2/2024 20:26:22","18/2/2024 20:29:40","198","3","3","20","1","1974"
"65","18/2/2024 20:26:22","18/2/2024 20:29:40","198","3","3","53","1","396"
"644","5/2/2024 18:12:21","5/2/2024 18:13:24","63","2","2","29","1","906"
"896","17/2/2024 15:17:55","17/2/2024 15:20:33","158","2","3","8","2","1497"
"896","17/2/2024 15:17:55","17/2/2024 15:20:33","158","2","3","30","1","818"
"896","17/2/2024 15:17:55","17/2/2024 15:20:33","158","2","3","46","2","344"
"896","17/2/2024 15:17:55","17/2/2024 15:20:33","158","2","3","64","2","1956"
"896","17/2/2024 15:17:55","17/2/2024 15:20:33","158","2","3","82","3","1776"
"1959","13/2/2024 07:36:57","13/2/2024 07:39:35","158","2","3","18","2","1997"
"1959","13/2/2024 07:36:57","13/2/2024 07:39:35","158","2","3","27","3","296"
"1959","13/2/2024 07:36:57","13/2/2024 07:39:35","158","2","3","69","2","1020"
"1959","13/2/2024 07:36:57","13/2/2024 07:39:35","158","2","3","90","1","1654"
"397","12/2/2024 02:38:08","12/2/2024 02:41:58","230","3","3","27","2","296"
"397","12/2/2024 02:38:08","12/2/2024 02:41:58","230","3","3","75","2","397"
"397","12/2/2024 02:38:08","12/2/2024 02:41:58","230","3","3","82","3","1776"
"1702","10/2/2024 18:34:08","10/2/2024 18:35:04","56","1","2","12","2","1447"
"1702","10/2/2024 18:34:08","10/2/2024 18:35:04","56","1","2","31","1","1044"
"1702","10/2/2024 18:34:08","10/2/2024 18:35:04","56","1","2","68","1","1895"
"1702","10/2/2024 18:34:08","10/2/2024 18:35:04","56","1","2","74","3","1184"
"1702","10/2/2024 18:34:08","10/2/2024 18:35:04","56","1","2","81","2","1873"
"1438","22/2/2024 21:34:04","22/2/2024 21:36:48","164","4","3","49","3","728"
"312","25/2/2024 08:36:24","25/2/2024 08:37:47","83","1","3","7","2","1949"
"312","25/2/2024 08:36:24","25/2/2024 08:37:47","83","1","3","9","3","237"
"312","25/2/2024 08:36:24","25/2/2024 08:37:47","83","1","3","20","1","1974"
"312","25/2/2024 08:36:24","25/2/2024 08:37:47","83","1","3","32","3","1754"
"312","25/2/2024 08:36:24","25/2/2024 08:37:47","83","1","3","47","1","310"
"1605","22/2/2024 18:09:28","22/2/2024 18:12:14","166","3","3","16","1","750"
"1605","22/2/2024 18:09:28","22/2/2024 18:12:14","166","3","3","20","2","1974"
"1605","22/2/2024 18:09:28","22/2/2024 18:12:14","166","3","3","45","1","567"
"1605","22/2/2024 18:09:28","22/2/2024 18:12:14","166","3","3","65","2","1830"
"1605","22/2/2024 18:09:28","22/2/2024 18:12:14","166","3","3","92","1","245"
"1395","18/2/2024 05:36:49","18/2/2024 05:39:44","175","1","1","15","3","764"
"1395","18/2/2024 05:36:49","18/2/2024 05:39:44","175","1","1","67","3","628"
"1395","18/2/2024 05:36:49","18/2/2024 05:39:44","175","1","1","76","2","1273"
"1395","18/2/2024 05:36:49","18/2/2024 05:39:44","175","1","1","88","3","1223"
"1395","18/2/2024 05:36:49","18/2/2024 05:39:44","175","1","1","92","3","245"
"566","7/2/2024 21:20:38","7/2/2024 21:20:38","0","1","2","94","3","1168"
"1212","16/2/2024 16:41:01","16/2/2024 16:42:48","107","1","1","3","1","1120"
"1212","16/2/2024 16:41:01","16/2/2024 16:42:48","107","1","1","33","3","1526"
"1212","16/2/2024 16:41:01","16/2/2024 16:42:48","107","1","1","66","3","703"
"1212","16/2/2024 16:41:01","16/2/2024 16:42:48","107","1","1","69","1","1020"
"1212","16/2/2024 16:41:01","16/2/2024 16:42:48","107","1","1","84","1","1675"
"1937","24/2/2024 21:50:49","24/2/2024 21:53:23","154","2","1","22","2","407"
"1937","24/2/2024 21:50:49","24/2/2024 21:53:23","154","2","1","43","1","923"
"1937","24/2/2024 21:50:49","24/2/2024 21:53:23","154","2","1","67","2","628"
"1653","16/2/2024 07:31:39","16/2/2024 07:32:41","62","1","2","51","3","300"
"1653","16/2/2024 07:31:39","16/2/2024 07:32:41","62","1","2","74","1","1184"
"1653","16/2/2024 07:31:39","16/2/2024 07:32:41","62","1","2","80","2","414"
"85","6/2/2024 06:08:07","6/2/2024 06:09:53","106","1","1","36","3","273"
"85","6/2/2024 06:08:07","6/2/2024 06:09:53","106","1","1","44","3","1490"
"958","13/2/2024 16:36:29","13/2/2024 16:38:55","146","2","1","49","1","728"
"958","13/2/2024 16:36:29","13/2/2024 16:38:55","146","2","1","77","2","968"
"958","13/2/2024 16:36:29","13/2/2024 16:38:55","146","2","1","95","2","1491"
"787","12/2/2024 04:22:40","12/2/2024 04:27:20","280","4","3","18","3","1997"
"787","12/2/2024 04:22:40","12/2/2024 04:27:20","280","4","3","37","3","1218"
"363","10/2/2024 15:29:27","10/2/2024 15:29:27","0","3","2","57","2","1753"
"363","10/2/2024 15:29:27","10/2/2024 15:29:27","0","3","2","61","1","943"
"363","10/2/2024 15:29:27","10/2/2024 15:29:27","0","3","2","85","3","1493"
"363","10/2/2024 15:29:27","10/2/2024 15:29:27","0","3","2","96","3","464"
"1599","15/2/2024 05:43:55","15/2/2024 05:49:04","309","4","2","4","2","610"
"1599","15/2/2024 05:43:55","15/2/2024 05:49:04","309","4","2","25","3","1963"
"1599","15/2/2024 05:43:55","15/2/2024 05:49:04","309","4","2","52","1","1306"
"1599","15/2/2024 05:43:55","15/2/2024 05:49:04","309","4","2","71","3","1378"
"2170","8/2/2024 07:52:30","8/2/2024 07:54:03","93","1","3","17","3","1612"
"2170","8/2/2024 07:52:30","8/2/2024 07:54:03","93","1","3","60","2","462"
"2170","8/2/2024 07:52:30","8/2/2024 07:54:03","93","1","3","63","2","903"
"2170","8/2/2024 07:52:30","8/2/2024 07:54:03","93","1","3","73","2","1359"
"1004","20/2/2024 14:48:20","20/2/2024 14:49:21","61","1","1","99","3","1557"
"332","1/2/2024 05:06:16","1/2/2024 05:07:23","67","1","3","10","1","860"
"332","1/2/2024 05:06:16","1/2/2024 05:07:23","67","1","3","58","2","1220"
"332","1/2/2024 05:06:16","1/2/2024 05:07:23","67","1","3","81","1","1873"
"332","1/2/2024 05:06:16","1/2/2024 05:07:23","67","1","3","86","3","670"
"2123","4/2/2024 15:12:35","4/2/2024 15:16:30","235","4","3","7","2","1949"
"2123","4/2/2024 15:12:35","4/2/2024 15:16:30","235","4","3","29","2","906"
"2123","4/2/2024 15:12:35","4/2/2024 15:16:30","235","4","3","41","2","1990"
"2123","4/2/2024 15:12:35","4/2/2024 15:16:30","235","4","3","98","3","1184"
"1729","21/2/2024 09:57:04","21/2/2024 09:58:43","99","2","3","89","1","1478"
"1782","20/2/2024 20:24:26","20/2/2024 20:26:35","129","4","2","32","2","1754"
"1782","20/2/2024 20:24:26","20/2/2024 20:26:35","129","4","2","95","1","1491"
"1305","3/2/2024 06:15:11","3/2/2024 06:20:54","343","3","1","16","2","750"
"1305","3/2/2024 06:15:11","3/2/2024 06:20:54","343","3","1","39","3","1743"
"767","17/2/2024 21:29:28","17/2/2024 21:29:28","0","1","1","31","1","1044"
"767","17/2/2024 21:29:28","17/2/2024 21:29:28","0","1","1","50","3","497"
"767","17/2/2024 21:29:28","17/2/2024 21:29:28","0","1","1","52","3","1306"
"767","17/2/2024 21:29:28","17/2/2024 21:29:28","0","1","1","96","3","464"
"1617","16/2/2024 16:05:40","16/2/2024 16:12:27","407","4","1","0","1","928"
"1617","16/2/2024 16:05:40","16/2/2024 16:12:27","407","4","1","24","3","1078"
"1617","16/2/2024 16:05:40","16/2/2024 16:12:27","407","4","1","48","3","256"
"1353","17/2/2024 17:46:23","17/2/2024 17:46:53","30","1","3","83","2","851"
"842","5/2/2024 21:18:21","5/2/2024 21:18:21","0","4","1","9","3","237"
"842","5/2/2024 21:18:21","5/2/2024 21:18:21","0","4","1","59","3","1779"
"842","5/2/2024 21:18:21","5/2/2024 21:18:21","0","4","1","70","3","1066"
"842","5/2/2024 21:18:21","5/2/2024 21:18:21","0","4","1","91","2","1428"
"1256","5/2/2024 07:30:14","5/2/2024 07:31:46","92","2","3","60","3","462"
"799","18/2/2024 08:03:53","18/2/2024 08:05:13","80","2","3","92","1","245"
"1237","23/2/2024 18:40:56","23/2/2024 18:44:19","203","3","2","8","2","1497"
"1237","23/2/2024 18:40:56","23/2/2024 18:44:19","203","3","2","10","2","860"
"1237","23/2/2024 18:40:56","23/2/2024 18:44:19","203","3","2","51","2","300"
"1237","23/2/2024 18:40:56","23/2/2024 18:44:19","203","3","2","67","1","628"
"1237","23/2/2024 18:40:56","23/2/2024 18:44:19","203","3","2","72","3","1089"
"817","8/2/2024 17:57:41","8/2/2024 18:01:40","239","3","3","27","3","296"
"817","8/2/2024 17:57:41","8/2/2024 18:01:40","239","3","3","59","3","1779"
"817","8/2/2024 17:57:41","8/2/2024 18:01:40","239","3","3","66","1","703"
"817","8/2/2024 17:57:41","8/2/2024 18:01:40","239","3","3","67","3","628"
"1569","8/2/2024 05:29:32","8/2/2024 05:30:59","87","1","3","16","1","750"
"1569","8/2/2024 05:29:32","8/2/2024 05:30:59","87","1","3","21","3","259"
"1569","8/2/2024 05:29:32","8/2/2024 05:30:59","87","1","3","35","3","1454"
"1569","8/2/2024 05:29:32","8/2/2024 05:30:59","87","1","3","83","3","851"
"576","4/2/2024 06:59:20","4/2/2024 06:59:20","0","4","2","48","1","256"
"576","4/2/2024 06:59:20","4/2/2024 06:59:20","0","4","2","95","2","1491"
"576","4/2/2024 06:59:20","4/2/2024 06:59:20","0","4","2","97","3","761"
"576","4/2/2024 06:59:20","4/2/2024 06:59:20","0","4","2","98","2","1184"
"217","14/2/2024 05:23:11","14/2/2024 05:25:13","122","3","2","69","1","1020"
"217","14/2/2024 05:23:11","14/2/2024 05:25:13","122","3","2","81","1","1873"
"251","13/2/2024 19:14:06","13/2/2024 19:16:42","156","3","3","29","2","906"
"251","13/2/2024 19:14:06","13/2/2024 19:16:42","156","3","3","73","2","1359"
"251","13/2/2024 19:14:06","13/2/2024 19:16:42","156","3","3","97","1","761"
"2162","22/2/2024 08:44:10","22/2/2024 08:44:10","0","4","2","4","2","610"
"2162","22/2/2024 08:44:10","22/2/2024 08:44:10","0","4","2","84","1","1675"
"2162","22/2/2024 08:44:10","22/2/2024 08:44:10","0","4","2","99","2","1557"
"218","27/2/2024 04:35:59","27/2/2024 04:35:59","0","1","3","40","2","641"
"824","8/2/2024 03:06:35","8/2/2024 03:08:23","108","2","3","61","2","943"
"824","8/2/2024 03:06:35","8/2/2024 03:08:23","108","2","3","62","2","429"
"1014","5/2/2024 03:58:31","5/2/2024 04:02:03","212","4","2","29","3","906"
"1051","26/2/2024 21:07:21","26/2/2024 21:13:36","375","4","2","21","3","259"
"1051","26/2/2024 21:07:21","26/2/2024 21:13:36","375","4","2","25","2","1963"
"1051","26/2/2024 21:07:21","26/2/2024 21:13:36","375","4","2","56","3","318"
"1051","26/2/2024 21:07:21","26/2/2024 21:13:36","375","4","2","58","3","1220"
"1051","26/2/2024 21:07:21","26/2/2024 21:13:36","375","4","2","76","3","1273"
"2195","9/2/2024 04:00:02","9/2/2024 04:01:54","112","2","2","5","1","1993"
"2195","9/2/2024 04:00:02","9/2/2024 04:01:54","112","2","2","17","2","1612"
"2195","9/2/2024 04:00:02","9/2/2024 04:01:54","112","2","2","96","1","464"
"1385","20/2/2024 15:58:26","20/2/2024 15:59:36","70","1","2","30","2","818"
"1385","20/2/2024 15:58:26","20/2/2024 15:59:36","70","1","2","74","1","1184"
"1385","20/2/2024 15:58:26","20/2/2024 15:59:36","70","1","2","77","2","968"
"1385","20/2/2024 15:58:26","20/2/2024 15:59:36","70","1","2","89","1","1478"
"1385","20/2/2024 15:58:26","20/2/2024 15:59:36","70","1","2","90","3","1654"
"1757","28/2/2024 14:17:49","28/2/2024 14:18:54","65","1","2","9","1","237"
"1757","28/2/2024 14:17:49","28/2/2024 14:18:54","65","1","2","35","1","1454"
"1757","28/2/2024 14:17:49","28/2/2024 14:18:54","65","1","2","70","1","1066"
"1757","28/2/2024 14:17:49","28/2/2024 14:18:54","65","1","2","73","3","1359"
"1757","28/2/2024 14:17:49","28/2/2024 14:18:54","65","1","2","77","2","968"
"1103","1/2/2024 07:08:13","1/2/2024 07:10:27","134","2","3","18","3","1997"
"1103","1/2/2024 07:08:13","1/2/2024 07:10:27","134","2","3","47","3","310"
"1103","1/2/2024 07:08:13","1/2/2024 07:10:27","134","2","3","80","1","414"
"1103","1/2/2024 07:08:13","1/2/2024 07:10:27","134","2","3","90","1","1654"
"1819","15/2/2024 09:12:01","15/2/2024 09:14:19","138","3","2","11","1","338"
"1819","15/2/2024 09:12:01","15/2/2024 09:14:19","138","3","2","77","2","968"
"1157","6/2/2024 08:45:45","6/2/2024 08:49:10","205","3","1","57","3","1753"
"1328","23/2/2024 07:15:24","23/2/2024 07:20:55","331","4","2","18","3","1997"
"1328","23/2/2024 07:15:24","23/2/2024 07:20:55","331","4","2","46","3","344"
"1328","23/2/2024 07:15:24","23/2/2024 07:20:55","331","4","2","49","2","728"
"1328","23/2/2024 07:15:24","23/2/2024 07:20:55","331","4","2","53","1","396"
"52","4/2/2024 20:34:08","4/2/2024 20:39:06","298","4","3","11","2","338"
"52","4/2/2024 20:34:08","4/2/2024 20:39:06","298","4","3","20","2","1974"
"52","4/2/2024 20:34:08","4/2/2024 20:39:06","298","4","3","28","1","1789"
"52","4/2/2024 20:34:08","4/2/2024 20:39:06","298","4","3","55","3","1734"
"52","4/2/2024 20:34:08","4/2/2024 20:39:06","298","4","3","86","3","670"
"1482","28/2/2024 14:13:53","28/2/2024 14:16:53","180","2","1","13","2","486"
"1482","28/2/2024 14:13:53","28/2/2024 14:16:53","180","2","1","68","3","1895"
"1482","28/2/2024 14:13:53","28/2/2024 14:16:53","180","2","1","99","1","1557"
"313","15/2/2024 04:20:40","15/2/2024 04:27:40","420","4","1","17","1","1612"
"313","15/2/2024 04:20:40","15/2/2024 04:27:40","420","4","1","23","3","546"
"313","15/2/2024 04:20:40","15/2/2024 04:27:40","420","4","1","75","3","397"
"1466","28/2/2024 15:41:52","28/2/2024 15:45:04","192","4","2","28","1","1789"
"1466","28/2/2024 15:41:52","28/2/2024 15:45:04","192","4","2","46","2","344"
"1466","28/2/2024 15:41:52","28/2/2024 15:45:04","192","4","2","71","1","1378"
"1466","28/2/2024 15:41:52","28/2/2024 15:45:04","192","4","2","88","1","1223"
"1376","15/2/2024 02:31:38","15/2/2024 02:33:24","106","1","2","40","3","641"
"1376","15/2/2024 02:31:38","15/2/2024 02:33:24","106","1","2","50","2","497"
"1376","15/2/2024 02:31:38","15/2/2024 02:33:24","106","1","2","58","3","1220"
"1376","15/2/2024 02:31:38","15/2/2024 02:33:24","106","1","2","76","3","1273"
"1376","15/2/2024 02:31:38","15/2/2024 02:33:24","106","1","2","91","2","1428"
"185","3/2/2024 17:03:44","3/2/2024 17:07:19","215","3","2","15","3","764"
"185","3/2/2024 17:03:44","3/2/2024 17:07:19","215","3","2","46","3","344"
"185","3/2/2024 17:03:44","3/2/2024 17:07:19","215","3","2","60","2","462"
"185","3/2/2024 17:03:44","3/2/2024 17:07:19","215","3","2","65","1","1830"
"185","3/2/2024 17:03:44","3/2/2024 17:07:19","215","3","2","90","1","1654"
"1818","6/2/2024 03:05:17","6/2/2024 03:05:55","38","1","2","66","1","703"
"763","7/2/2024 18:07:11","7/2/2024 18:12:11","300","4","2","7","3","1949"
"763","7/2/2024 18:07:11","7/2/2024 18:12:11","300","4","2","26","2","1872"
"763","7/2/2024 18:07:11","7/2/2024 18:12:11","300","4","2","35","3","1454"
"763","7/2/2024 18:07:11","7/2/2024 18:12:11","300","4","2","36","3","273"
"2167","9/2/2024 21:48:44","9/2/2024 21:49:55","71","1","1","78","2","257"
"1742","24/2/2024 06:48:02","24/2/2024 06:52:00","238","3","3","7","2","1949"
"1742","24/2/2024 06:48:02","24/2/2024 06:52:00","238","3","3","16","2","750"
"1742","24/2/2024 06:48:02","24/2/2024 06:52:00","238","3","3","75","1","397"
"1742","24/2/2024 06:48:02","24/2/2024 06:52:00","238","3","3","82","2","1776"
"1742","24/2/2024 06:48:02","24/2/2024 06:52:00","238","3","3","97","1","761"
"1336","8/2/2024 02:22:24","8/2/2024 02:28:20","356","3","1","9","2","237"
"1336","8/2/2024 02:22:24","8/2/2024 02:28:20","356","3","1","29","2","906"
"1336","8/2/2024 02:22:24","8/2/2024 02:28:20","356","3","1","43","3","923"
"1692","7/2/2024 04:29:18","7/2/2024 04:33:20","242","2","1","42","2","1976"
"1692","7/2/2024 04:29:18","7/2/2024 04:33:20","242","2","1","61","3","943"
"1692","7/2/2024 04:29:18","7/2/2024 04:33:20","242","2","1","66","1","703"
"1692","7/2/2024 04:29:18","7/2/2024 04:33:20","242","2","1","76","2","1273"
"1587","23/2/2024 15:34:33","23/2/2024 15:35:27","54","1","3","7","2","1949"
"1587","23/2/2024 15:34:33","23/2/2024 15:35:27","54","1","3","47","1","310"
"1587","23/2/2024 15:34:33","23/2/2024 15:35:27","54","1","3","72","2","1089"
"1587","23/2/2024 15:34:33","23/2/2024 15:35:27","54","1","3","81","2","1873"
"2133","12/2/2024 16:11:36","12/2/2024 16:13:26","110","3","3","3","2","1120"
"2133","12/2/2024 16:11:36","12/2/2024 16:13:26","110","3","3","6","1","629"
"2133","12/2/2024 16:11:36","12/2/2024 16:13:26","110","3","3","12","1","1447"
"2102","16/2/2024 05:34:19","16/2/2024 05:35:05","46","1","3","48","2","256"
"1796","17/2/2024 21:33:23","17/2/2024 21:35:36","133","4","1","42","1","1976"
"1548","3/2/2024 06:54:07","3/2/2024 06:58:23","256","4","2","9","1","237"
"1548","3/2/2024 06:54:07","3/2/2024 06:58:23","256","4","2","20","1","1974"
"1548","3/2/2024 06:54:07","3/2/2024 06:58:23","256","4","2","57","3","1753"
"1548","3/2/2024 06:54:07","3/2/2024 06:58:23","256","4","2","70","1","1066"
"1039","21/2/2024 15:05:47","21/2/2024 15:07:22","95","2","3","9","1","237"
"1039","21/2/2024 15:05:47","21/2/2024 15:07:22","95","2","3","17","2","1612"
"1039","21/2/2024 15:05:47","21/2/2024 15:07:22","95","2","3","69","2","1020"
"208","17/2/2024 15:15:05","17/2/2024 15:15:05","0","3","2","38","2","653"
"208","17/2/2024 15:15:05","17/2/2024 15:15:05","0","3","2","42","2","1976"
"208","17/2/2024 15:15:05","17/2/2024 15:15:05","0","3","2","58","2","1220"
"451","17/2/2024 16:19:22","17/2/2024 16:24:11","289","4","1","2","3","833"
"451","17/2/2024 16:19:22","17/2/2024 16:24:11","289","4","1","44","1","1490"
"451","17/2/2024 16:19:22","17/2/2024 16:24:11","289","4","1","93","1","1076"
"142","16/2/2024 03:24:44","16/2/2024 03:28:13","209","4","3","10","2","860"
"142","16/2/2024 03:24:44","16/2/2024 03:28:13","209","4","3","96","2","464"
"1737","14/2/2024 04:40:30","14/2/2024 04:42:58","148","3","3","18","2","1997"
"1737","14/2/2024 04:40:30","14/2/2024 04:42:58","148","3","3","83","3","851"
"829","17/2/2024 06:14:52","17/2/2024 06:17:43","171","3","1","39","1","1743"
"921","10/2/2024 08:11:25","10/2/2024 08:11:25","0","4","2","70","3","1066"
"1791","26/2/2024 20:53:58","26/2/2024 20:55:06","68","1","3","11","3","338"
"1791","26/2/2024 20:53:58","26/2/2024 20:55:06","68","1","3","16","3","750"
"1791","26/2/2024 20:53:58","26/2/2024 20:55:06","68","1","3","62","3","429"
"1507","3/2/2024 02:46:59","3/2/2024 02:48:43","104","2","2","24","2","1078"
